club_team_id,club_name,club_url
55,Udinese,https://www.thesportsdb.com/images/media/team/badge/vwvstr1448806811.png/small
1473,Ulsan,https://www.thesportsdb.com/images/media/team/badge/0wooic1706533767.png/small
110977,Unión Española,https://www.thesportsdb.com/images/media/team/badge/u7uelh1602186082.png/small
112535,Unión La Calera,https://www.thesportsdb.com/images/media/team/badge/7zp5sp1602187752.png/small
111716,Unión Santa Fe,https://www.thesportsdb.com/images/media/team/badge/o70np51644976464.png/small
2014,Union Saint-Gilloise,https://www.thesportsdb.com/images/media/team/badge/gyznyo1602103682.png/small
110975,Universidad Católica,https://www.thesportsdb.com/images/media/team/badge/h2pcuc1602188028.png/small
110751,Universitatea Cluj,https://www.thesportsdb.com/images/media/team/badge/fn9rwv1579794565.png/small
308,Universitatea Craiova,https://www.thesportsdb.com/images/media/team/badge/1jdz2y1579793710.png/small
110750,UTA Arad,https://www.thesportsdb.com/images/media/team/badge/m310bo1638479358.png/small
112126,Värnamo,https://www.thesportsdb.com/images/media/team/badge/j1vlpe1639778697.png/small
920,Vålerenga,https://www.thesportsdb.com/images/media/team/badge/tf4ziz1697194396.png/small
101088,Vélez Sarsfield,https://www.thesportsdb.com/images/media/team/badge/jo98m71517769587.png/small
461,Valencia,https://www.thesportsdb.com/images/media/team/badge/dm8l6o1655594864.png/small
110456,Valenciennes,https://www.thesportsdb.com/images/media/team/badge/tpyrvu1426544822.png/small
101112,Vancouver Whitecaps,https://www.thesportsdb.com/images/media/team/badge/tpwxpy1473536521.png/small
113743,Varberg BoIS,https://www.thesportsdb.com/images/media/team/badge/oarbsw1638046891.png/small
205,Venezia,https://www.thesportsdb.com/images/media/team/badge/95fg4n1656696080.png/small
110501,Verl,https://www.thesportsdb.com/images/media/team/badge/twwtrc1580151923.png/small
110587,VfB Oldenburg,https://www.thesportsdb.com/images/media/team/badge/ryf75v1545866721.png/small
36,VfB Stuttgart,https://www.thesportsdb.com/images/media/team/badge/hmegk11580151967.png/small
160,VfL Bochum 1848,https://www.thesportsdb.com/images/media/team/badge/kag3jy1599821108.png/small
175,VfL Wolfsburg,https://www.thesportsdb.com/images/media/team/badge/pm6wxs1685783759.png/small
1443,Viborg,https://www.thesportsdb.com/images/media/team/badge/uvrpsp1447539333.png/small
300,Viking,https://www.thesportsdb.com/images/media/team/badge/tqgvkm1579294757.png/small
110645,Viktoria Köln,https://www.thesportsdb.com/images/media/team/badge/ilegfp1579106280.png/small
110468,Viktoria Plzeň,https://www.thesportsdb.com/images/media/team/badge/at8i2h1679265942.png/small
483,Villarreal,https://www.thesportsdb.com/images/media/team/badge/vrypqy1473503073.png/small
110902,Villarreal II,https://www.thesportsdb.com/images/media/team/badge/vrypqy1473503073.png/small
1887,Vitória SC,https://www.thesportsdb.com/images/media/team/badge/ursyxy1471877478.png/small
1909,Vitesse,https://www.thesportsdb.com/images/media/team/badge/wrptxp1473534864.png/small
111539,Vizela,https://www.thesportsdb.com/images/media/team/badge/06nfn81596477982.png/small
113182,Voluntari,https://www.thesportsdb.com/images/media/team/badge/fk6ixs1627419392.png/small
110532,Waldhof Mannheim,https://www.thesportsdb.com/images/media/team/badge/7m7f591579106271.png/small
1803,Walsall,https://www.thesportsdb.com/images/media/team/badge/ivjidn1689630099.png/small
111001,Wanderers,https://www.thesportsdb.com/images/media/team/badge/ej3zmf1603301820.png/small
112511,Warta Poznań,https://www.thesportsdb.com/images/media/team/badge/auedar1690791017.png/small
1795,Watford,https://www.thesportsdb.com/images/media/team/badge/rsuswy1448813519.png/small
15040,Wattens,https://www.thesportsdb.com/images/media/team/badge/bn8m201588718269.png/small
492,Wehen Wiesbaden,https://www.thesportsdb.com/images/media/team/badge/8clib21565194003.png/small
111766,Wellington Phoenix,https://www.thesportsdb.com/images/media/team/badge/oegi471515786300.png/small
38,Werder Bremen,https://www.thesportsdb.com/images/media/team/badge/tkvqan1716960454.png/small
109,West Bromwich Albion,https://www.thesportsdb.com/images/media/team/badge/wqjes81579464222.png/small
19,West Ham United,https://www.thesportsdb.com/images/media/team/badge/yutyxs1467459956.png/small
681,Westerlo,https://www.thesportsdb.com/images/media/team/badge/xrxtrq1447620014.png/small
112427,Western Sydney Wanderers,https://www.thesportsdb.com/images/media/team/badge/ej3zmf1603301820.png/small
114023,Western United,https://www.thesportsdb.com/images/media/team/badge/q8lpcc1577967815.png/small
301,Widzew Lodz,https://www.thesportsdb.com/images/media/team/badge/3rkfjd1692596430.png/small
1917,Wigan Athletic,https://www.thesportsdb.com/images/media/team/badge/wtxwyw1448759640.png/small
110974,Wilstermann,https://www.thesportsdb.com/images/media/team/badge/xij8521681104519.png/small
1713,Winterthur,https://www.thesportsdb.com/images/media/team/badge/bimd8z1580926541.png/small
1569,Wisła Płock,https://www.thesportsdb.com/images/media/team/badge/o1n52v1698554231.png/small
111822,Wolfsberger AC,https://www.thesportsdb.com/images/media/team/badge/xcwuqt1568668946.png/small
110,Wolverhampton Wanderers,https://www.thesportsdb.com/images/media/team/badge/hx4lr21723734698.png/small
1947,Wrexham,https://www.thesportsdb.com/images/media/team/badge/ezpymt1675092551.png/small
116361,Wuhan Three Towns,https://www.thesportsdb.com/images/media/team/badge/3c4tq21619033006.png/small
112541,Wuhan Zall,https://www.thesportsdb.com/images/media/team/badge/j32u9u1654266721.png/small
1933,Wycombe Wanderers,https://www.thesportsdb.com/images/media/team/badge/avi3bu1688678934.png/small
900,Young Boys,https://www.thesportsdb.com/images/media/team/badge/9mxdoo1534784569.png/small
894,Zürich,https://www.thesportsdb.com/images/media/team/badge/ouekvr1657983777.png/small
110749,Zagłębie Lubin,https://www.thesportsdb.com/images/media/team/badge/7n07qf1702990302.png/small
15005,Zulte-Waregem,https://www.thesportsdb.com/images/media/team/badge/6mdsut1695740517.png
110592,Zwickau,https://www.thesportsdb.com/images/media/team/badge/2hf8ai1579106246.png/small
